length,numAlphas,numDigits,alphaDigitRatio,entropy,isHTTP,isHTTPS,params,anchors,directories,tld,age,class
98,84,0,1.0,4.7127042029049315,1,0,1,0,1,com,3922,benign
305,105,101,1.0396039603960396,3.733686297056734,1,0,0,0,6,net,9262,benign
89,72,0,1.0,4.4158186569514735,1,0,0,0,2,com,6508,benign
141,86,34,2.5294117647058822,4.974390629948227,1,0,1,0,2,net,3907,benign
91,69,7,9.857142857142858,4.367133312368858,1,0,0,0,3,com,6086,benign
123,50,34,1.4705882352941178,3.7695853626434226,1,0,0,0,2,tv,4064,benign
84,71,0,1.0,4.331023418277425,1,0,1,0,3,com,6336,benign
104,87,0,1.0,4.329817812483303,1,0,0,0,3,com,3266,benign
97,69,10,6.9,4.618379587306392,1,0,0,0,2,com,9364,benign
316,125,100,1.25,4.32986218833654,1,0,1,0,0,com,8023,benign
100,75,9,8.333333333333334,4.483823347062605,1,0,0,0,3,com,6588,benign
89,60,11,5.454545454545454,4.450947119047605,1,0,0,0,3,com,8073,benign
87,56,13,4.3076923076923075,4.720844186848714,1,0,0,0,3,cc,4054,benign
118,87,8,10.875,4.670806945263679,1,0,0,0,5,com,8765,benign
94,75,2,37.5,4.177896455938601,1,0,1,0,5,it,9447,benign
173,71,50,1.42,4.159161576073252,1,0,0,0,6,net,9262,benign
90,69,4,17.25,4.636864591464203,1,0,0,0,4,org,11125,benign
118,100,1,100.0,4.032812407989639,1,0,0,0,7,ro,5771,benign
118,76,27,2.814814814814815,4.782808593898384,1,0,1,0,2,net,3907,benign
90,41,18,2.2777777777777777,4.062391304037321,1,0,0,0,4,ua,3237,benign
144,93,28,3.3214285714285716,5.004559336957115,1,0,3,0,0,ru,5840,benign
147,60,41,1.4634146341463414,4.175923173104166,1,0,0,0,4,com,8521,benign
87,54,19,2.8421052631578947,4.426401077072116,1,0,0,0,10,com,3266,benign
86,66,5,13.2,4.604622715805613,1,0,0,0,4,com,9584,benign
109,90,1,90.0,4.476260188619411,1,0,3,0,3,com,9745,benign
103,62,14,4.428571428571429,4.981268280835792,1,0,4,0,2,com,2482,benign
120,89,8,11.125,4.524012030106502,1,0,0,0,6,com,4907,benign
121,95,8,11.875,4.401273434395728,1,0,0,0,2,com,4060,benign
158,105,29,3.6206896551724137,4.9829788932949235,1,0,1,0,2,net,3907,benign
93,71,4,17.75,4.392953677841163,1,0,0,0,4,com,6259,benign
99,86,0,1.0,4.314462398594005,1,0,2,0,3,net,8189,benign
150,123,0,1.0,4.138917671014457,1,0,0,0,3,com,6411,benign
91,64,2,32.0,4.007153342617271,1,0,0,0,2,info,612,benign
139,98,15,6.533333333333333,4.601074391664899,1,0,1,0,6,org,8861,benign
85,65,4,16.25,4.4710252794882015,1,0,0,0,6,com,8585,benign
85,57,10,5.7,4.487751818920579,1,0,0,0,5,com,4928,benign
83,64,6,10.666666666666666,4.653965937759184,1,0,0,0,4,net,4454,benign
102,75,10,7.5,4.478579768120825,1,0,0,0,3,cc,4054,benign
86,71,0,1.0,4.352673158077935,1,0,0,0,2,com,6508,benign
97,80,0,1.0,4.462731570657588,1,0,0,0,2,com,6508,benign
110,59,28,2.107142857142857,4.828250397047554,1,0,0,0,3,cc,4054,benign
142,111,7,15.857142857142858,4.475864796550895,1,0,0,0,3,net.ua,6339,benign
132,108,4,27.0,4.4843165524469,1,0,0,0,3,com,8976,benign
262,115,74,1.554054054054054,4.530544121779056,1,0,1,0,0,com,8023,benign
194,137,29,4.724137931034483,4.952940042105403,1,0,1,0,2,net,3907,benign
175,61,59,1.0338983050847457,4.036916554432019,1,0,0,0,4,com,8521,benign
83,62,3,20.666666666666668,4.689335780765781,0,1,4,0,1,com,6150,benign
192,131,29,4.517241379310345,5.058626842534409,1,0,3,0,0,ru,5840,benign
99,82,1,82.0,4.286473510380196,1,0,0,0,7,co.id,4862,benign
88,67,7,9.571428571428571,4.6167614150188765,1,0,1,0,2,net,6452,benign
83,61,10,6.1,4.310011160821636,1,0,0,0,3,net,5609,benign
141,114,6,19.0,4.5613384978162435,1,0,0,0,3,net.ua,6339,benign
104,89,0,1.0,4.349788970853381,1,0,0,0,5,com,9307,benign
95,78,1,78.0,4.265615710801645,1,0,0,0,6,ro,5771,benign
111,79,14,5.642857142857143,5.069462256870189,1,0,0,0,3,cc,4054,benign
137,103,8,12.875,4.498875927138193,1,0,0,0,6,com,4907,benign
96,81,1,81.0,3.9829141334829803,1,0,0,0,5,ro,5771,benign
87,40,18,2.2222222222222223,4.185679558395697,1,0,1,0,4,ua,3237,benign
299,122,92,1.326086956521739,4.445744586372157,0,1,1,0,0,com,8023,benign
134,102,7,14.571428571428571,4.5284775454218344,1,0,1,0,4,net,2525,benign
111,88,4,22.0,4.483593303413448,1,0,0,0,4,org,11125,benign
242,177,26,6.8076923076923075,4.8098230069359795,1,0,3,0,5,com,4426,benign
89,72,1,72.0,4.1141821331604955,1,0,0,0,7,co.id,4862,benign
94,69,6,11.5,4.345264472224249,1,0,0,0,4,com,9673,benign
139,106,5,21.2,4.985194339964446,0,1,2,0,0,com,8023,benign
107,79,11,7.181818181818182,4.814810594291214,1,0,0,0,3,cc,4054,benign
89,62,11,5.636363636363637,4.651554050112666,1,0,1,0,1,com,4718,benign
95,75,2,37.5,4.372156403711441,1,0,0,0,4,com,10175,benign
126,96,12,8.0,4.569027975736621,1,0,0,0,3,com,10018,benign
87,65,8,8.125,4.458996841433466,1,0,0,0,6,com,6017,benign
96,54,28,1.9285714285714286,4.6092879911091975,1,0,0,0,6,com,6017,benign
92,66,8,8.25,4.298732576367862,1,0,0,0,2,com,8073,benign
146,88,38,2.3157894736842106,4.959921045528514,1,0,1,0,2,net,3907,benign
95,71,8,8.875,4.565240904977541,1,0,0,0,5,com,8137,benign
159,124,5,24.8,4.515375847215794,1,0,1,0,4,net,2525,benign
144,118,2,59.0,4.242306164535092,1,0,0,0,3,com,6411,benign
93,71,8,8.875,4.572415569624957,1,0,0,0,4,net,4454,benign
120,65,27,2.4074074074074074,4.996969425957868,1,0,0,0,5,ua,3237,benign
94,73,0,1.0,4.020239418056418,1,0,0,0,3,com,5979,benign
83,69,0,1.0,4.164507812823977,1,0,0,0,6,com,4297,benign
100,82,1,82.0,4.132789316585003,1,0,0,0,5,ro,5771,benign
370,142,119,1.1932773109243697,4.343677781804131,1,0,1,0,0,com,8023,benign
136,73,24,3.0416666666666665,4.830538391225206,1,0,4,0,2,com,2482,benign
87,41,17,2.411764705882353,3.477695695951951,1,0,0,0,3,ru,4663,benign
102,74,8,9.25,4.514249116096973,1,0,0,0,5,com,6837,benign
85,60,10,6.0,4.561233067306793,1,0,0,0,3,com,7249,benign
88,73,0,1.0,4.419001933440281,1,0,0,0,2,com,6508,benign
101,76,6,12.666666666666666,4.623786474756029,1,0,0,0,4,com,6259,benign
123,72,28,2.5714285714285716,4.932987806441544,1,0,5,0,2,com.tw,6291,benign
117,95,6,15.833333333333334,4.526849044599899,1,0,0,0,3,net.ua,6339,benign
137,91,28,3.25,5.038950240145786,1,0,1,0,2,net,3907,benign
101,80,7,11.428571428571429,4.596005941716364,1,0,0,0,4,net,4454,benign
88,63,7,9.0,4.498141393453567,1,0,0,0,3,net,7816,benign
120,56,31,1.8064516129032258,4.426764915306029,1,0,0,0,5,com,7313,benign
138,86,33,2.606060606060606,4.939499839100367,1,0,1,0,2,net,3907,benign
143,112,8,14.0,4.4982055704632575,1,0,0,0,6,com,4907,benign
109,82,8,10.25,4.606916839263321,1,0,0,0,6,com,4907,benign
86,62,7,8.857142857142858,4.36572152367587,1,0,0,0,3,com,9565,benign
86,70,0,1.0,4.171303458579077,1,0,0,0,3,net,6404,benign
128,86,22,3.909090909090909,4.80947864280744,1,0,0,0,3,cc,4054,benign
97,66,12,5.5,4.551498339543357,1,0,0,0,6,com,4907,benign
90,70,5,14.0,4.597656852829062,1,0,0,0,1,com,7024,benign
91,45,30,1.5,4.782237021278939,1,0,0,0,5,com,9383,benign
92,70,7,10.0,4.508494970270724,1,0,0,0,4,net,4454,benign
91,61,13,4.6923076923076925,4.4991774050172495,1,0,0,0,2,com,8073,benign
134,93,23,4.043478260869565,4.931011535393123,1,0,1,0,2,net,3907,benign
87,54,19,2.8421052631578947,4.472378088566369,1,0,0,0,10,com,3266,benign
87,72,0,1.0,4.324887681831091,1,0,0,0,4,com,11065,benign
125,90,14,6.428571428571429,4.575125318472521,1,0,0,0,6,com,4907,benign
86,64,8,8.0,4.487857088131585,1,0,0,0,5,com,6056,benign
96,71,7,10.142857142857142,4.536101445266787,1,0,0,0,3,com,5395,benign
97,74,8,9.25,4.528123015119141,0,1,1,0,2,com,8627,benign
96,68,10,6.8,4.506599184122217,1,0,0,0,5,com,6342,benign
93,63,8,7.875,4.3074931469209385,1,0,0,0,5,com,9745,benign
89,66,4,16.5,4.5522442134598995,1,0,0,0,7,com,8765,benign
94,72,8,9.0,4.4305249265703015,1,0,0,0,4,net,5156,benign
272,117,79,1.481012658227848,4.431703123080759,0,1,1,0,0,com,8023,benign
87,45,30,1.5,4.7817997499289415,1,0,0,0,5,com,9383,benign
99,72,8,9.0,4.464771333151946,1,0,0,0,6,com,4907,benign
107,80,6,13.333333333333334,4.254671310603778,1,0,0,0,3,com,10327,benign
97,80,0,1.0,4.369315137785214,1,0,0,0,2,com,6508,benign
101,79,6,13.166666666666666,4.382995558652403,1,0,0,0,4,com,3784,benign
95,68,11,6.181818181818182,4.559712311219423,1,0,0,0,4,com,8073,benign
110,85,7,12.142857142857142,4.35243100382479,1,0,0,0,2,com,6016,benign
94,61,15,4.066666666666666,4.64353649663737,1,0,0,0,5,com,6849,benign
171,128,5,25.6,4.580460425903599,1,0,12,0,1,net,5156,benign
87,53,20,2.65,4.458066450660201,1,0,0,0,10,com,3266,benign
96,79,1,79.0,4.401056940254609,1,0,3,0,3,com,9745,benign
85,52,17,3.0588235294117645,4.712003512904346,1,0,5,0,1,com,6218,benign
98,53,18,2.9444444444444446,4.485014594315568,1,0,0,0,5,com,7313,benign
129,83,27,3.074074074074074,4.633802819130329,1,0,5,0,2,com,9463,benign
93,76,0,1.0,4.3187967213654685,1,0,0,0,2,com,6508,benign
107,81,8,10.125,4.5419505168763,1,0,0,0,5,com,6056,benign
106,79,5,15.8,4.341793168891999,1,0,0,0,3,com,10327,benign
111,82,10,8.2,4.5250779499088924,1,0,0,0,5,com,6342,benign
113,89,7,12.714285714285714,4.587807720896634,1,0,0,0,3,com.ua,3740,benign
119,48,35,1.3714285714285714,4.211593126299187,1,0,0,0,4,com,8521,benign
147,90,36,2.5,4.947373495004323,1,0,1,0,2,net,3907,benign
102,74,8,9.25,4.465805563132525,1,0,0,0,5,com,2874,benign
92,76,2,38.0,4.3295884518164485,1,0,0,0,4,com,7173,benign
282,116,87,1.3333333333333333,4.55477111041512,1,0,1,0,0,com,8023,benign
121,91,9,10.11111111111111,4.543510509771685,0,1,1,0,2,com,8627,benign
145,89,36,2.4722222222222223,4.977536755159589,1,0,1,0,2,net,3907,benign
87,69,2,34.5,4.215363671423067,1,0,0,0,3,com,6411,benign
89,45,30,1.5,4.875512752034809,1,0,0,0,5,com,9383,benign
114,98,0,1.0,4.066583419217215,1,0,0,0,6,com,9307,benign
117,99,1,99.0,4.329260277452129,1,0,0,0,4,com,7173,benign
104,76,3,25.333333333333332,4.49174882448671,1,0,9,0,2,net,1616,benign
85,61,8,7.625,4.419373990952164,1,0,0,0,5,com,9232,benign
95,72,8,9.0,4.635197348868787,1,0,0,0,3,com,8765,benign
88,60,9,6.666666666666667,4.4952865189197935,1,0,0,0,5,com,9232,benign
167,131,5,26.2,4.428265646911503,1,0,1,0,4,net,2525,benign
103,77,6,12.833333333333334,4.46370532109109,1,0,0,0,3,com,10327,benign
111,67,17,3.9411764705882355,4.613242669083236,1,0,3,0,5,ua,3237,benign
92,69,6,11.5,4.579549999885464,1,0,0,0,4,com,6259,benign
112,82,5,16.4,4.609797757711179,1,0,9,0,2,net,1616,benign
155,96,21,4.571428571428571,4.785901644773919,1,0,3,0,2,com,9463,benign
107,85,5,17.0,4.723676482847168,0,1,1,0,0,com,6386,benign
87,67,2,33.5,4.2646481552482935,1,0,0,0,3,com,6411,benign
91,73,0,1.0,4.085471792168128,1,0,0,0,1,org,4088,benign
90,68,4,17.0,4.654361331137509,1,0,1,0,3,com,3329,benign
90,58,15,3.8666666666666667,4.559304036004801,1,0,0,0,5,com,8137,benign
175,116,33,3.515151515151515,5.017847294014814,1,0,1,0,2,net,3907,benign
140,88,32,2.75,4.974883793409327,1,0,1,0,2,net,3907,benign
95,78,1,78.0,4.176030777966711,1,0,0,0,7,co.id,4862,benign
207,68,67,1.0149253731343284,3.5920605506113765,1,0,0,0,4,net,3217,benign
134,111,0,1.0,4.27720824827046,1,0,0,0,3,com,8976,benign
96,60,13,4.615384615384615,4.654585028042496,1,0,6,0,3,com,5712,benign
98,84,0,1.0,4.227155132236829,0,1,0,0,5,ua,7151,benign
104,54,38,1.4210526315789473,4.737659464588611,1,0,1,0,6,com,5704,benign
84,62,8,7.75,4.631527805600973,1,0,0,0,3,com,6588,benign
92,66,6,11.0,4.455149527732679,1,0,0,0,4,com,9673,benign
103,83,1,83.0,4.1963388116660685,1,0,0,0,3,com,6411,benign
84,57,8,7.125,4.3608269118966865,1,0,0,0,5,com,9232,benign
343,134,109,1.2293577981651376,4.37146543015743,1,0,1,0,0,com,8023,benign
99,76,6,12.666666666666666,4.566656151351594,1,0,0,0,4,org,11125,benign
106,77,4,19.25,4.515103417654432,1,0,9,0,2,net,1616,benign
95,70,7,10.0,4.308043107761614,1,0,0,0,2,com,7249,benign
83,60,3,20.0,4.096085424111558,1,0,0,0,3,com,6411,benign
89,61,13,4.6923076923076925,4.6022241678029685,1,0,0,0,1,com,820,benign
196,69,59,1.1694915254237288,3.6752818771792457,1,0,0,0,4,net,3217,benign
97,73,6,12.166666666666666,4.60842456540464,1,0,0,0,5,com,5547,benign
88,57,22,2.590909090909091,4.640917062962885,1,0,0,0,4,com,7173,benign
83,64,6,10.666666666666666,4.3895844526734935,1,0,0,0,2,com,4060,benign
164,103,38,2.710526315789474,5.053463516222728,1,0,1,0,2,net,3907,benign
92,69,5,13.8,4.346354936918806,1,0,0,0,4,sx,3084,benign
90,67,7,9.571428571428571,4.580881575003209,1,0,0,0,2,com,7131,benign
123,89,8,11.125,4.4918130306097,1,0,0,0,7,com,4907,benign
103,64,12,5.333333333333333,5.021072799963072,1,0,4,0,2,com,2482,benign
105,51,24,2.125,4.519798884692285,1,0,0,0,3,net,3217,benign
98,66,16,4.125,4.210466642202136,1,0,1,0,2,cc,4054,benign
126,78,31,2.5161290322580645,4.964068908868373,1,0,1,0,2,net,3907,benign
162,105,32,3.28125,4.965260983815823,1,0,1,0,2,net,3907,benign
266,203,9,22.555555555555557,4.3197521703887185,1,0,0,0,3,com,10018,benign
87,61,11,5.545454545454546,4.633563003351473,1,0,1,0,3,net,5609,benign
102,76,6,12.666666666666666,4.387458816493355,1,0,0,0,3,com,10327,benign
100,72,10,7.2,4.601755286107402,1,0,0,0,5,com,6342,benign
159,106,28,3.7857142857142856,5.140753358662945,1,0,3,0,0,ru,5840,benign
102,74,9,8.222222222222221,4.519102583404976,1,0,0,0,6,com,4907,benign
84,68,0,1.0,4.537478585007042,1,0,0,0,2,com,6099,benign
91,70,4,17.5,4.533486849428483,1,0,0,0,4,org,11125,benign
112,83,8,10.375,4.368628604756905,1,0,0,0,3,com,10327,benign
101,70,10,7.0,4.447602726758203,1,0,0,0,5,com,4928,benign
157,52,56,0.9285714285714286,4.160717025572852,1,0,0,0,4,com,8521,benign
122,95,7,13.571428571428571,4.569874119143926,1,0,0,0,3,com,6588,benign
84,55,15,3.6666666666666665,4.532640823619343,1,0,1,0,1,com,8307,benign
392,121,135,0.8962962962962963,3.3851511019180593,1,0,0,0,4,net,3217,benign
88,67,8,8.375,4.606603994682728,1,0,0,0,3,com,6588,benign
155,97,20,4.85,4.698200818687251,1,0,3,0,2,com,9463,benign
108,79,4,19.75,4.53736029625073,1,0,9,0,2,net,1616,benign
95,70,7,10.0,4.498274757462366,1,0,0,0,5,com,3784,benign
91,67,8,8.375,4.479931801451168,1,0,0,0,5,com,8137,benign
83,64,8,8.0,4.266521516551315,1,0,0,0,3,net,5156,benign
86,70,0,1.0,4.0946445126573545,1,0,0,0,5,com,7173,benign
115,95,0,1.0,4.26145975077447,1,0,0,0,3,com,8976,benign
84,53,14,3.7857142857142856,4.601158187077352,1,0,0,0,9,com,9198,benign
91,60,14,4.285714285714286,4.620449135993413,1,0,0,0,5,com,9244,benign
132,85,30,2.8333333333333335,5.0175387650448195,1,0,1,0,2,net,3907,benign
111,82,4,20.5,4.562913363784748,1,0,9,0,2,net,1616,benign
92,71,8,8.875,4.416305534687086,1,0,0,0,4,net,5156,benign
136,97,12,8.083333333333334,4.4835934491354426,1,0,0,0,6,com,4907,benign
133,50,43,1.1627906976744187,4.2914734203110765,1,0,0,0,4,com,8521,benign
89,68,7,9.714285714285714,4.682217600148628,1,0,0,0,4,net,4454,benign
319,122,104,1.1730769230769231,4.3340398678594605,1,0,1,0,0,com,8023,benign
150,99,28,3.5357142857142856,5.107590298377419,1,0,3,0,0,ru,5840,benign
370,143,118,1.2118644067796611,4.2886647013379475,1,0,1,0,0,com,8023,benign
117,84,10,8.4,4.498469893666845,1,0,0,0,5,com,6144,benign
88,64,9,7.111111111111111,4.684807962461561,1,0,0,0,3,cc,4054,benign
135,79,37,2.135135135135135,4.936597135709004,1,0,1,0,2,net,3907,benign
134,98,12,8.166666666666666,4.647189222399238,1,0,0,0,8,com,8765,benign
84,63,8,7.875,4.625416941529814,1,0,0,0,3,net,4454,benign
109,86,6,14.333333333333334,4.651494078582054,1,0,0,0,3,com,6588,benign
107,78,4,19.5,4.532029404093182,1,0,9,0,2,net,1616,benign
105,83,7,11.857142857142858,4.676271500140325,0,1,1,0,2,com,8627,benign
108,79,4,19.75,4.518841777732212,1,0,9,0,2,net,1616,benign
147,92,35,2.6285714285714286,4.961056140177344,1,0,1,0,2,net,3907,benign
87,52,21,2.4761904761904763,4.4029316060380195,1,0,0,0,10,com,3266,benign
170,126,5,25.2,4.656219547313769,1,0,12,0,1,net,5609,benign
104,87,0,1.0,4.227077791454686,1,0,0,0,4,com,7173,benign
83,61,6,10.166666666666666,4.426767179506992,1,0,0,0,4,com,9673,benign
112,92,0,1.0,4.311494994012811,1,0,3,0,1,com,3986,benign
241,85,77,1.103896103896104,3.6010850552792113,1,0,0,0,3,org,5826,benign
104,78,5,15.6,4.495280285441123,1,0,1,0,4,net,2525,benign
94,72,8,9.0,4.6988151494306605,1,0,1,0,2,com,5852,benign
119,93,4,23.25,4.209513014050656,1,0,0,0,3,com,6411,benign
130,84,29,2.896551724137931,4.955842352896456,1,0,1,0,2,net,3907,benign
107,45,29,1.5517241379310345,3.885471262992852,1,0,0,0,2,net,9262,benign
86,67,2,33.5,4.2128698140511425,1,0,0,0,3,com,6411,benign
109,80,6,13.333333333333334,4.526341185587157,1,0,0,0,5,com,5547,benign
198,156,5,31.2,4.75121734811194,0,1,2,0,0,com,8023,benign
107,78,4,19.5,4.59695971518741,1,0,9,0,2,net,1616,benign
91,66,8,8.25,4.452327977949233,1,0,0,0,6,com,4907,benign
334,127,110,1.1545454545454545,4.29174585926012,1,0,1,0,0,com,8023,benign
84,53,15,3.533333333333333,4.621735388564153,1,0,0,0,5,com,6849,benign
92,67,8,8.375,4.517915152850259,1,0,0,0,5,com,8137,benign
89,68,4,17.0,4.406167880707183,1,0,0,0,4,org,11125,benign
84,64,7,9.142857142857142,4.460521520165255,1,0,0,0,4,com,3784,benign
86,71,1,71.0,4.001633573243435,1,0,0,0,5,ro,5771,benign
108,45,30,1.5,4.001662662050084,1,0,0,0,2,com,9224,benign
93,68,11,6.181818181818182,4.6586853286174765,0,1,1,0,2,com,8627,benign
83,57,11,5.181818181818182,4.429710780505123,1,0,0,0,2,com,6016,benign
158,134,1,134.0,3.9564918135300347,1,0,0,0,7,ro,5771,benign
88,72,1,72.0,4.162906476982535,1,0,0,0,7,ro,5771,benign
106,92,0,1.0,4.3004475416274275,1,0,2,0,3,net,8189,benign
93,79,1,79.0,4.286748871996154,1,0,2,0,5,net,8189,benign
182,60,65,0.9230769230769231,4.10963367579359,1,0,0,0,4,com,8521,benign
134,111,3,37.0,4.775138827083765,1,0,0,0,1,com,3922,benign
83,69,0,1.0,4.096732988027345,1,0,0,0,6,com,4297,benign
175,122,29,4.206896551724138,4.880206271079,1,0,1,0,2,net,3907,benign
111,88,6,14.666666666666666,4.5107579549766985,1,0,0,0,2,com,4060,benign
96,84,0,1.0,4.248036565922392,1,0,0,0,5,com,9307,benign
87,64,6,10.666666666666666,4.542972450061498,1,0,0,0,4,com,6259,benign
97,72,10,7.2,4.7554812399130615,1,0,1,0,1,com,4718,benign
95,72,7,10.285714285714286,4.508124199247076,1,0,0,0,2,com,7131,benign
84,62,6,10.333333333333334,4.535324126119452,1,0,0,0,3,com,8325,benign
128,98,6,16.333333333333332,4.50280592967425,1,0,0,0,5,com,5547,benign
88,72,3,24.0,4.182785144311371,1,0,0,0,3,com,6411,benign
94,76,0,1.0,4.393893929596028,1,0,0,0,2,com,6508,benign
131,78,35,2.2285714285714286,4.8904280379923195,1,0,1,0,2,net,3907,benign
96,76,5,15.2,4.420369016892959,1,0,0,0,1,com,7024,benign
118,99,2,49.5,4.23821606386591,1,0,0,0,5,com,7173,benign
89,74,1,74.0,4.030534061712375,1,0,0,0,7,co.id,4862,benign
124,96,8,12.0,4.512676006075669,1,0,0,0,6,com,4907,benign
216,113,51,2.215686274509804,4.8001792659685085,1,0,1,0,0,com,8023,benign
108,77,9,8.555555555555555,4.548621699522182,1,0,0,0,5,com,6056,benign
84,38,21,1.8095238095238095,4.14342508493647,1,0,1,0,1,in,4509,benign
183,67,58,1.1551724137931034,4.035764647464289,1,0,0,0,4,com,8521,benign
151,99,29,3.413793103448276,4.995257265265433,1,0,1,0,2,net,3907,benign
101,83,0,1.0,4.2120249150388664,1,0,0,0,6,com,4297,benign
118,96,7,13.714285714285714,4.4698789287844685,1,0,0,0,2,com,6016,benign
247,192,7,27.428571428571427,4.331337942171384,1,0,0,0,3,com,10018,benign
145,100,26,3.8461538461538463,4.93492866497759,1,0,1,0,2,net,3907,benign
83,56,14,4.0,4.520013518054815,1,0,0,0,3,cc,4054,benign
108,79,4,19.75,4.53736029625073,1,0,9,0,2,net,1616,benign
103,75,8,9.375,4.867682413075914,1,0,1,0,0,com,8023,benign
102,85,0,1.0,4.320539066294877,1,0,0,0,2,com,6508,benign
112,85,6,14.166666666666666,4.432943502237888,1,0,0,0,3,com,9565,benign
87,54,19,2.8421052631578947,4.400073559193342,1,0,0,0,10,com,3266,benign
153,123,6,20.5,4.829780827392671,1,0,2,0,3,net,8189,benign
113,85,6,14.166666666666666,4.3730488809278825,1,0,0,0,4,com,9673,benign
311,95,110,0.8636363636363636,3.5183995563884327,1,0,0,0,4,net,3217,benign
89,65,6,10.833333333333334,4.390421029745213,1,0,0,0,3,com,10327,benign
117,90,7,12.857142857142858,4.454862853253148,1,0,1,0,5,com,8410,benign
107,77,5,15.4,4.517071103910373,1,0,9,0,2,net,1616,benign
92,67,12,5.583333333333333,4.854833222658408,1,0,2,0,2,com,5852,benign
143,116,6,19.333333333333332,4.412160639833379,1,0,0,0,3,net.ua,6339,benign
83,60,10,6.0,4.5703352151804095,1,0,0,0,1,com,7249,benign
112,82,10,8.2,4.380119287594432,1,0,0,0,5,com,6056,benign
136,80,36,2.2222222222222223,4.9434194981117106,1,0,0,0,5,com,9383,benign
276,98,89,1.101123595505618,3.877131856476563,1,0,0,0,6,net,9262,benign
141,87,34,2.5588235294117645,4.971519408429842,1,0,1,0,2,net,3907,benign
83,40,15,2.6666666666666665,4.08404866079557,1,0,1,0,3,ua,3237,benign
109,78,8,9.75,4.504731776213542,1,0,0,0,5,com,2874,benign
100,80,1,80.0,4.135246151846462,1,0,0,0,3,com,6411,benign
92,70,5,14.0,4.622223544220825,1,0,0,0,4,com,6259,benign
90,72,4,18.0,4.723790776420696,1,0,2,0,3,com,8582,benign
86,39,18,2.1666666666666665,4.2097119933230305,1,0,1,0,4,ua,3237,benign
104,67,17,3.9411764705882355,4.73765946458861,0,1,2,0,3,com,6378,benign
87,73,0,1.0,4.199374066445527,1,0,0,0,3,com,6411,benign
83,64,6,10.666666666666666,4.600649149453131,1,0,0,0,3,com,6086,benign
116,90,4,22.5,4.326918316620133,1,0,0,0,3,com,4747,benign
251,203,33,6.151515151515151,5.873505650874117,1,0,2,0,1,net,7322,benign
84,63,9,7.0,4.364866860506349,1,0,0,0,3,net,5156,benign
94,76,0,1.0,4.142854178006742,1,0,0,0,6,com,4297,benign
137,87,28,3.107142857142857,5.0497367375349835,1,0,3,0,0,ru,5840,benign
189,114,34,3.3529411764705883,4.725210125455434,1,0,6,0,5,ru,8865,benign
140,113,6,18.833333333333332,4.444792384016687,1,0,0,0,3,net.ua,6339,benign
112,82,5,16.4,4.609797757711179,1,0,9,0,2,net,1616,benign
199,70,64,1.09375,3.6058149490216347,1,0,0,0,4,net,3217,benign
88,73,0,1.0,4.39065470402761,1,0,0,0,2,com,6508,benign
89,70,4,17.5,4.399296073717253,1,0,0,0,3,com,3238,benign
83,67,0,1.0,4.309785180175103,0,1,0,0,2,com,6386,benign
94,68,6,11.333333333333334,4.201052848081415,0,1,0,0,2,com,4561,benign
93,69,8,8.625,4.448701120036947,1,0,0,0,5,com,8137,benign
120,94,6,15.666666666666666,4.554402203971783,1,0,0,0,3,net.ua,6339,benign
98,38,29,1.3103448275862069,3.916314660327291,1,0,1,0,1,in,4509,benign
95,53,22,2.409090909090909,4.787608309231027,1,0,0,0,3,cc,4054,benign
108,79,4,19.75,4.510112938682773,1,0,9,0,2,net,1616,benign
86,64,7,9.142857142857142,4.500636993423656,1,0,0,0,5,com,3784,benign
115,76,17,4.470588235294118,4.902941592088154,1,0,0,0,3,cc,4054,benign
113,90,0,1.0,4.2073447818440615,1,0,0,0,2,com,4498,benign
156,112,13,8.615384615384615,4.966245735741168,1,0,0,0,3,cc,4054,benign
95,74,4,18.5,4.5087638355923625,1,0,0,0,4,org,11125,benign
91,75,0,1.0,4.2676557660730605,1,0,0,0,6,com,4297,benign
101,46,26,1.7692307692307692,4.139919144814413,1,0,0,0,3,tv,483,benign
83,62,7,8.857142857142858,4.564461949722405,0,1,1,0,2,com,8627,benign
87,54,16,3.375,4.550285848203927,1,0,0,0,5,com,6849,benign
98,80,1,80.0,4.151998789465481,1,0,0,0,6,ro,5771,benign
103,81,6,13.5,4.501336269956942,1,0,0,0,3,com,4682,benign
155,99,36,2.75,4.917857814998108,1,0,1,0,2,net,3907,benign
88,52,24,2.1666666666666665,4.885821824148036,1,0,3,0,1,com,803,benign
102,82,2,41.0,4.313789225893631,1,0,0,0,3,com,6411,benign
100,70,15,4.666666666666667,4.6307212556298,1,0,0,0,5,com,6849,benign
108,82,10,8.2,4.800058796738946,1,0,0,0,3,cc,4054,benign
264,115,76,1.513157894736842,4.359246209094308,1,0,1,0,0,com,8023,benign
139,111,6,18.5,4.336046205266222,1,0,0,0,3,net.ua,6339,benign
195,69,63,1.0952380952380953,3.8591676890415965,1,0,0,0,3,net,3217,benign
141,71,29,2.4482758620689653,4.7736249078549,1,0,4,0,2,com,2482,benign
90,53,13,4.076923076923077,4.920918896493516,1,0,4,0,2,com,2482,benign
138,114,2,57.0,4.6755385487184595,1,0,2,0,3,net,8189,benign
224,109,61,1.7868852459016393,4.804428400111806,0,1,2,0,0,com,8023,benign
141,84,38,2.210526315789474,5.035556316567711,1,0,1,0,2,net,3907,benign
