length,numAlphas,numDigits,alphaDigitRatio,entropy,isHTTP,isHTTPS,params,anchors,directories,tld,age,class
86,64,10,6.4,4.498583000936267,1,0,0,0,1,com,6331,benign
89,65,8,8.125,4.52379214542829,1,0,0,0,3,com,8765,benign
110,88,7,12.571428571428571,4.5406551968348285,1,0,0,0,3,com,6588,benign
109,81,8,10.125,4.429784223380478,1,0,0,0,5,com,4322,benign
137,104,5,20.8,4.499901439619157,1,0,1,0,4,net,2525,benign
115,83,6,13.833333333333334,4.4192598771503695,1,0,0,0,3,com,8325,benign
119,98,0,1.0,4.369138251125839,1,0,3,0,2,com,3986,benign
141,57,39,1.4615384615384615,3.646999971353785,1,0,0,0,2,tv,4064,benign
201,80,57,1.4035087719298245,3.9819786413819545,1,0,0,0,4,com,8521,benign
100,80,0,1.0,4.248117942491316,1,0,0,0,2,com,7993,benign
256,114,70,1.6285714285714286,4.607469881687576,1,0,1,0,0,com,8023,benign
124,54,30,1.8,3.596047650716949,1,0,0,0,3,ru,4663,benign
91,64,10,6.4,4.6014855815459,1,0,0,0,3,com,7131,benign
104,83,0,1.0,4.149038916644236,1,0,0,0,1,org,4088,benign
89,71,0,1.0,4.242824544741376,1,0,0,0,6,com,4297,benign
86,66,5,13.2,4.616916063191099,1,0,0,0,1,com,7024,benign
105,77,3,25.666666666666668,4.476085309581719,1,0,9,0,2,net,1616,benign
88,74,0,1.0,4.327433507415924,0,1,0,0,5,ua,7151,benign
87,59,12,4.916666666666667,4.679571554646402,1,0,0,0,3,com,8073,benign
97,70,10,7.0,4.618768611780689,1,0,0,0,2,com,7249,benign
87,52,21,2.4761904761904763,4.4765680653089,1,0,0,0,10,com,3266,benign
89,52,13,4.0,4.721183117276275,1,0,0,0,5,tv,483,benign
95,66,7,9.428571428571429,4.2582619395197,1,0,0,0,4,net,7816,benign
95,78,0,1.0,4.193155801072151,1,0,0,0,6,com,4297,benign
85,66,6,11.0,4.623924837398198,1,0,0,0,3,com,4682,benign
96,70,9,7.777777777777778,4.573360808280814,1,0,0,0,7,com,4907,benign
86,62,8,7.75,4.463844336440373,1,0,0,0,6,com,6017,benign
160,106,31,3.4193548387096775,5.026307200488042,1,0,1,0,2,net,3907,benign
102,82,0,1.0,4.172967579689544,0,1,0,0,5,com,7807,benign
92,73,6,12.166666666666666,4.489791821294562,1,0,0,0,3,com,9565,benign
187,128,29,4.413793103448276,5.127557483310118,1,0,3,0,0,ru,5840,benign
116,94,0,1.0,4.235100097429669,1,0,0,0,3,com,8976,benign
83,63,7,9.0,4.604341998687551,1,0,0,0,3,net,4454,benign
92,71,8,8.875,4.416305534687086,1,0,0,0,4,net,5156,benign
96,76,0,1.0,4.176125034376902,1,0,0,0,1,org,4088,benign
193,68,63,1.0793650793650793,3.842662790537925,1,0,0,0,3,net,3217,benign
90,72,5,14.4,4.390891248751797,0,1,0,0,3,com,7807,benign
147,96,31,3.096774193548387,4.987842856620979,1,0,1,0,2,net,3907,benign
106,78,3,26.0,4.490668601939498,1,0,9,0,2,net,1616,benign
85,64,6,10.666666666666666,4.442903402716869,1,0,0,0,3,com,10327,benign
99,85,0,1.0,4.276966592250249,0,1,0,0,5,ua,7151,benign
87,64,8,8.0,4.649800399867285,1,0,1,0,3,com,5395,benign
101,85,0,1.0,4.132631287378845,1,0,0,0,5,com,7173,benign
87,54,19,2.8421052631578947,4.371747197736903,1,0,0,0,10,com,3266,benign
106,80,8,10.0,4.395440043999164,1,0,0,0,3,com,4682,benign
85,65,4,16.25,4.358077772199254,1,0,0,0,6,com,8585,benign
130,84,29,2.896551724137931,5.00098400751785,1,0,1,0,2,net,3907,benign
107,77,5,15.4,4.53576269269542,1,0,9,0,2,net,1616,benign
98,83,0,1.0,4.50634891181795,1,0,0,0,6,com,9039,benign
105,79,10,7.9,4.645803310503084,1,0,1,0,1,com,4718,benign
298,130,83,1.5662650602409638,4.551468118834156,1,0,1,0,0,com,8023,benign
86,42,15,2.8,4.114552475774005,1,0,1,0,4,ua,3237,benign
91,76,0,1.0,4.15465116277468,1,0,0,0,4,com,11065,benign
87,63,2,31.5,4.556322157393724,1,0,7,0,1,org,4602,benign
129,103,2,51.5,4.4739773755850845,1,0,0,0,3,com,3976,benign
298,124,89,1.3932584269662922,4.48061674808969,1,0,1,0,0,com,8023,benign
139,109,12,9.083333333333334,4.760410545585577,1,0,2,0,2,com,5852,benign
143,106,11,9.636363636363637,4.483823457380842,1,0,0,0,3,net.ua,6339,benign
94,80,0,1.0,4.383106646874457,1,0,2,0,3,net,8189,benign
103,79,7,11.285714285714286,4.553446420349831,1,0,1,0,4,net,2525,benign
101,87,0,1.0,4.323328365250691,1,0,2,0,3,net,8189,benign
118,86,14,6.142857142857143,4.660659338042103,1,0,0,0,5,com,9244,benign
104,76,8,9.5,4.490566583559651,1,0,0,0,6,com,4907,benign
87,64,6,10.666666666666666,4.518355100060621,1,0,0,0,4,com,9673,benign
83,62,5,12.4,5.017590148209597,1,0,2,0,2,com,8641,benign
118,90,7,12.857142857142858,4.461773863389812,1,0,0,0,2,com,6336,benign
311,123,99,1.2424242424242424,4.439518797269943,0,1,1,0,0,com,8023,benign
148,118,8,14.75,4.4755245378187425,1,0,0,0,6,com,4907,benign
165,115,20,5.75,5.077872360551903,1,0,2,0,2,net,8189,benign
129,74,36,2.0555555555555554,4.995069167456898,1,0,0,0,5,com,9383,benign
103,82,5,16.4,4.49802131471135,1,0,0,0,3,net,3907,benign
87,51,22,2.3181818181818183,4.39358782451725,1,0,0,0,10,com,3266,benign
135,81,35,2.3142857142857145,4.930074287403549,1,0,1,0,2,net,3907,benign
89,63,8,7.875,4.438942493919378,1,0,0,0,7,com,4907,benign
85,60,8,7.5,4.181648802524552,1,0,0,0,5,com,9232,benign
116,84,10,8.4,4.500418656847656,1,0,0,0,6,com,4907,benign
83,61,6,10.166666666666666,4.426767179506992,1,0,0,0,4,com,9673,benign
87,70,0,1.0,4.37508620986855,1,0,0,0,4,com,3266,benign
174,61,58,1.0517241379310345,4.0962303015591734,1,0,0,0,4,com,8521,benign
92,74,2,37.0,4.307059437926816,1,0,0,0,1,is,760,benign
115,91,7,13.0,4.350464289564615,1,0,0,0,2,com,6016,benign
110,86,6,14.333333333333334,4.469958039588688,1,0,0,0,3,com,6086,benign
126,95,9,10.555555555555555,4.715558640214683,1,0,2,0,2,com,6179,benign
83,68,1,68.0,3.8039559935507294,1,0,0,0,7,co.id,4862,benign
143,90,34,2.6470588235294117,5.040829383218678,1,0,1,0,2,net,3907,benign
93,50,30,1.6666666666666667,4.892120876408302,1,0,0,0,5,com,9383,benign
99,75,8,9.375,4.460108207050417,1,0,0,0,4,net,5156,benign
83,69,0,1.0,4.207999446000007,1,0,0,0,3,com,8976,benign
97,71,8,8.875,4.6316777628439585,1,0,1,0,5,com,9232,benign
92,72,2,36.0,4.338119187219556,1,0,0,0,3,com,6411,benign
90,53,13,4.076923076923077,4.943141118715739,1,0,4,0,2,com,2482,benign
129,101,7,14.428571428571429,4.450268312463154,0,1,1,0,2,com,8627,benign
260,86,86,1.0,3.5896609195674,1,0,0,0,4,net,3217,benign
90,69,5,13.8,4.7121754257805115,1,0,0,0,1,com,7024,benign
208,110,64,1.71875,4.460665748920987,0,1,2,0,1,com,6150,benign
104,76,3,25.333333333333332,4.5211853051465205,1,0,9,0,2,net,1616,benign
108,82,8,10.25,4.3375788951132,1,0,0,0,6,com,6017,benign
126,82,20,4.1,4.941316354293051,1,0,0,0,3,cc,4054,benign
129,83,27,3.074074074074074,4.594365682566323,1,0,5,0,2,com,9463,benign
135,84,28,3.0,4.792489746991651,1,0,6,0,2,com,9463,benign
91,63,14,4.5,4.706832316580326,1,0,0,0,1,com,820,benign
102,76,10,7.6,4.550037961767778,1,0,0,0,4,net,4454,benign
160,133,2,66.5,4.658535565242116,1,0,2,0,3,net,8189,benign
102,78,2,39.0,4.7579974063388875,1,0,3,0,3,co.id,4862,benign
90,57,17,3.3529411764705883,4.739765979562427,1,0,5,0,1,com,6218,benign
99,73,10,7.3,4.68556214678754,1,0,0,0,5,com,6342,benign
153,118,5,23.6,4.824306799281002,0,1,2,0,0,com,8023,benign
111,83,8,10.375,4.4960936818971975,1,0,0,0,7,com,4907,benign
90,73,3,24.333333333333332,4.383537086522109,1,0,0,0,2,ru,4926,benign
116,100,0,1.0,4.696493880441482,1,0,1,0,4,com,11625,benign
139,84,34,2.4705882352941178,4.888701617534935,1,0,1,0,2,net,3907,benign
230,79,77,1.025974025974026,3.883141233547083,1,0,0,0,6,net,9262,benign
101,77,5,15.4,4.374208483430984,1,0,0,0,3,com,10327,benign
125,92,8,11.5,4.457679810457778,1,0,0,0,6,com,4907,benign
87,64,6,10.666666666666666,4.373938330901771,1,0,0,0,3,com,9565,benign
101,70,10,7.0,4.447602726758203,1,0,0,0,5,com,4928,benign
87,67,4,16.75,4.378979272255186,1,0,0,0,6,com,8585,benign
93,75,4,18.75,4.575539161619079,1,0,0,0,4,org,11125,benign
84,59,8,7.375,4.496193691859893,1,0,0,0,5,com,4928,benign
97,68,15,4.533333333333333,4.754020317747326,1,0,1,0,5,com,3298,benign
139,92,29,3.1724137931034484,5.032022731824222,1,0,1,0,2,net,3907,benign
89,76,0,1.0,4.384152484524962,1,0,2,0,2,net,8189,benign
90,57,17,3.3529411764705883,4.78421042400687,1,0,5,0,1,com,6218,benign
143,110,10,11.0,4.659809899083245,1,0,3,0,3,org,8861,benign
133,54,36,1.5,3.7818535423930824,1,0,0,0,3,ru,4663,benign
97,65,17,3.823529411764706,4.864132210335124,1,0,0,0,3,cc,4054,benign
85,52,17,3.0588235294117645,4.7355329246690525,1,0,5,0,1,com,6218,benign
127,80,30,2.6666666666666665,4.985711211451129,1,0,1,0,2,net,3907,benign
159,97,40,2.425,5.005221908578114,1,0,1,0,2,net,3907,benign
202,112,44,2.5454545454545454,5.066651751181927,1,0,1,0,1,com,3922,benign
325,135,96,1.40625,4.466483307035556,1,0,1,0,0,com,8023,benign
88,63,10,6.3,4.404193592667782,1,0,0,0,6,com,4907,benign
88,61,9,6.777777777777778,4.511703318452552,1,0,0,0,6,com,4907,benign
124,105,0,1.0,4.885829400420087,1,0,0,0,1,com,3922,benign
132,89,27,3.2962962962962963,4.948528985287955,1,0,1,0,2,net,3907,benign
84,60,10,6.0,4.620802470542854,1,0,0,0,1,com,6331,benign
91,67,7,9.571428571428571,4.349337053111757,0,1,2,0,0,com,3992,benign
98,78,0,1.0,4.424332888401286,1,0,0,0,5,com,820,benign
136,108,8,13.5,4.435092550497647,1,0,0,0,6,com,4907,benign
106,83,7,11.857142857142858,4.57162131996692,1,0,0,0,2,com,6016,benign
136,87,30,2.9,4.987480250232479,1,0,1,0,2,net,3907,benign
129,83,27,3.074074074074074,4.566383973462162,1,0,5,0,2,com,9463,benign
119,93,1,93.0,4.3343093914958555,1,0,0,0,3,net,2525,benign
83,33,25,1.32,3.929871173059065,1,0,0,0,3,com,4788,benign
88,68,4,17.0,4.587359750210647,1,0,0,0,6,com,8585,benign
138,89,30,2.966666666666667,5.034892781187839,1,0,1,0,2,net,3907,benign
92,74,2,37.0,4.307059437926816,1,0,0,0,1,is,760,benign
112,91,0,1.0,4.184570187833796,1,0,0,0,3,com,8976,benign
100,82,1,82.0,4.008148806591098,1,0,0,0,7,ro,5771,benign
95,71,8,8.875,4.565240904977541,1,0,0,0,5,com,8137,benign
131,100,5,20.0,4.458069186075904,1,0,1,0,4,net,2525,benign
174,152,1,152.0,3.9063037421358766,1,0,0,0,7,ro,5771,benign
147,52,49,1.0612244897959184,4.208331267369742,1,0,0,0,4,com,8521,benign
90,68,7,9.714285714285714,4.278349621922579,1,0,0,0,3,com,4180,benign
91,73,5,14.6,5.099038355601033,1,0,0,0,5,com,5433,benign
123,96,8,12.0,4.462486066213497,1,0,0,0,3,com,6588,benign
118,49,31,1.5806451612903225,3.7181217188421902,1,0,0,0,4,net,3217,benign
108,80,8,10.0,4.5825254866079295,1,0,1,0,5,com,2874,benign
110,89,1,89.0,4.125231556683838,1,0,0,0,3,com,6411,benign
110,79,10,7.9,4.475367896085958,1,0,0,0,5,com,4928,benign
93,68,5,13.6,4.5629469188589775,1,0,0,0,3,in,5799,benign
94,68,8,8.5,4.500061098573298,1,0,0,0,6,com,4907,benign
98,58,21,2.761904761904762,4.883436855107577,1,0,0,0,3,cc,4054,benign
185,142,9,15.777777777777779,4.555282648456807,1,0,12,0,1,com,4718,benign
107,77,5,15.4,4.547072773013151,1,0,9,0,2,net,1616,benign
104,76,3,25.333333333333332,4.5211853051465205,1,0,9,0,2,net,1616,benign
142,88,36,2.4444444444444446,5.021044711076608,1,0,1,0,2,net,3907,benign
95,79,1,79.0,4.082166613696537,1,0,0,0,5,ro,5771,benign
83,33,25,1.32,4.063840034248989,1,0,0,0,3,com,4788,benign
116,83,8,10.375,4.4666496381295815,1,0,0,0,6,com,4907,benign
95,74,8,9.25,4.391398222432889,1,0,0,0,4,net,5156,benign
102,66,17,3.8823529411764706,4.7202403926661125,0,1,2,0,3,com,6378,benign
111,72,19,3.789473684210526,5.192240607033242,1,0,0,0,3,cc,4054,benign
111,72,17,4.235294117647059,4.922687267879847,0,1,2,0,3,com,6378,benign
107,64,20,3.2,5.259369440033927,1,0,0,0,4,ua,3237,benign
88,61,10,6.1,4.339598238592022,1,0,0,0,3,it,9447,benign
106,83,7,11.857142857142858,4.47822382440192,1,0,0,0,2,com,6336,benign
99,80,0,1.0,4.2885016937198195,1,0,0,0,2,com,7993,benign
100,39,30,1.3,4.133766402379601,1,0,0,0,4,net,3217,benign
105,77,3,25.666666666666668,4.495132928629338,1,0,9,0,2,net,1616,benign
143,111,8,13.875,4.5133647563773955,1,0,0,0,6,com,4907,benign
130,50,38,1.3157894736842106,3.8289149110181078,1,0,0,0,4,net,3217,benign
85,46,15,3.066666666666667,4.682402847673336,1,0,1,0,4,ua,3237,benign
92,74,2,37.0,4.307059437926816,1,0,0,0,1,is,760,benign
90,57,17,3.3529411764705883,4.734319035166059,1,0,5,0,1,com,6218,benign
109,86,7,12.285714285714286,4.613458522953202,1,0,0,0,4,net,3907,benign
210,76,67,1.1343283582089552,4.041262324966755,1,0,0,0,4,com,8521,benign
349,109,120,0.9083333333333333,3.4800951292080935,1,0,0,0,4,net,3217,benign
393,125,133,0.9398496240601504,3.401609516400773,1,0,0,0,4,net,3217,benign
142,58,41,1.4146341463414633,4.333357795851875,1,0,0,0,4,com,8521,benign
99,79,0,1.0,4.21251502167674,1,0,0,0,6,com,4297,benign
84,66,5,13.2,4.460521520165255,1,0,0,0,3,com,4180,benign
155,106,21,5.0476190476190474,4.8438366900717105,1,0,0,0,3,cc,4054,benign
104,77,10,7.7,4.527847468393875,1,0,0,0,4,com,6331,benign
93,69,6,11.5,4.428471247604389,1,0,0,0,4,com,9673,benign
111,66,29,2.2758620689655173,4.8713960207233615,1,0,0,0,6,com,9383,benign
140,49,48,1.0208333333333333,4.242476970888672,1,0,0,0,4,com,8521,benign
100,68,10,6.8,4.469405776781828,1,0,0,0,5,com,4928,benign
84,58,10,5.8,4.605497805846403,1,0,0,0,1,com,7035,benign
114,89,7,12.714285714285714,4.568774525689133,1,0,0,0,2,com.ua,3740,benign
94,75,4,18.75,4.771411880851587,1,0,2,0,3,com,8582,benign
121,93,8,11.625,4.483918062494902,1,0,0,0,5,com,7173,benign
85,70,0,1.0,4.576102113089131,1,0,0,0,2,com,6099,benign
126,101,6,16.833333333333332,4.380615482728289,1,0,0,0,2,com,4060,benign
132,81,28,2.892857142857143,4.718438768887961,1,0,6,0,2,com,9463,benign
86,61,8,7.625,4.448823578910767,1,0,0,0,2,com,4060,benign
112,89,6,14.833333333333334,4.385218497285845,1,0,0,0,3,net.ua,6339,benign
120,56,31,1.8064516129032258,4.426764915306029,1,0,0,0,5,com,7313,benign
86,66,7,9.428571428571429,4.624686882963173,0,1,0,0,2,com,5043,benign
98,74,6,12.333333333333334,4.456952735814336,1,0,0,0,3,com,10327,benign
90,64,8,8.0,4.366970213070278,1,0,0,0,5,com,6056,benign
100,73,9,8.11111111111111,4.517892776911367,1,0,0,0,1,com,820,benign
90,49,29,1.6896551724137931,4.820988691385839,1,0,3,0,1,com,803,benign
89,65,8,8.125,4.5811337527064975,1,0,1,0,3,com,5395,benign
125,101,4,25.25,4.316488565890433,1,0,0,0,4,com,7173,benign
89,46,30,1.5333333333333334,4.811753515622366,1,0,0,0,5,com,9383,benign
113,90,6,15.0,4.462773730307604,0,1,0,0,3,com,4682,benign
115,74,22,3.3636363636363638,4.794118311868341,0,1,1,0,0,com,6386,benign
103,64,12,5.333333333333333,5.047819280566601,1,0,4,0,2,com,2482,benign
84,59,10,5.9,4.480565262969824,1,0,0,0,5,com,6144,benign
93,42,20,2.1,4.153173071278479,1,0,1,0,4,ua,3237,benign
87,55,18,3.0555555555555554,4.421914185973688,1,0,0,0,10,com,3266,benign
92,68,8,8.5,4.393263728672427,1,0,0,0,4,org,11125,benign
83,59,8,7.375,4.410873849157793,1,0,0,0,5,com,9232,benign
89,69,6,11.5,4.397020428656723,1,0,0,0,3,com,4180,benign
114,96,1,96.0,3.9381844729139206,1,0,0,0,7,ro,5771,benign
96,69,8,8.625,4.440646643453567,1,0,0,0,2,com,4060,benign
217,102,57,1.7894736842105263,4.695240564812446,1,0,1,0,0,com,8023,benign
83,61,8,7.625,4.56815678786253,1,0,0,0,5,com,6017,benign
88,68,7,9.714285714285714,4.736230876177709,1,0,1,0,1,net,6452,benign
89,63,7,9.0,4.254490908812343,1,0,0,0,14,net.ua,6339,benign
143,106,8,13.25,4.397897673098409,1,0,0,0,6,com,4907,benign
112,89,6,14.833333333333334,4.467608031677519,1,0,0,0,3,com,4180,benign
87,50,23,2.1739130434782608,4.505191341121234,1,0,0,0,10,com,3266,benign
94,75,0,1.0,4.060329009183221,1,0,0,0,1,org,4088,benign
129,83,27,3.074074074074074,4.6040177174332735,1,0,5,0,2,com,9463,benign
90,73,0,1.0,4.47680895465014,1,0,0,0,2,com,6099,benign
86,67,8,8.375,4.236025688139712,1,0,0,0,3,net,5156,benign
90,54,16,3.375,4.7527779637478655,1,0,0,0,3,cc,4054,benign
89,60,8,7.5,4.478198253170203,1,0,0,0,5,com,2874,benign
86,52,24,2.1666666666666665,4.876262139049216,1,0,1,0,2,net,3824,benign
126,84,18,4.666666666666667,4.794269166248423,1,0,0,0,3,cc,4054,benign
113,94,0,1.0,4.348193701218381,1,0,0,0,5,com,7173,benign
89,63,7,9.0,4.223537116653203,1,0,0,0,14,net.ua,6339,benign
96,72,6,12.0,4.436671647432664,0,1,0,0,5,com,9452,benign
125,105,0,1.0,4.220030871238813,1,0,0,0,5,com,7173,benign
86,41,32,1.28125,4.820972749489176,1,0,0,0,5,com,9383,benign
97,70,8,8.75,4.295624509018355,1,0,1,0,5,com,9232,benign
201,71,64,1.109375,3.8278953094328663,1,0,0,0,3,net,3217,benign
84,43,18,2.388888888888889,4.313548048939801,1,0,0,0,3,com,3530,benign
107,83,6,13.833333333333334,4.63132869726722,1,0,0,0,5,com,5547,benign
102,78,5,15.6,4.785958278982168,0,1,3,0,1,org,9522,benign
108,93,0,1.0,4.40501267170434,1,0,2,0,3,net,8189,benign
144,121,0,1.0,4.289550897892235,1,0,0,0,4,com,7173,benign
126,85,15,5.666666666666667,4.698100458149446,1,0,0,0,3,cc,4054,benign
95,49,20,2.45,4.3848223881100745,1,0,0,0,3,com,3530,benign
92,66,6,11.0,4.433427024716098,1,0,0,0,5,com,5547,benign
96,74,6,12.333333333333334,4.382740012339881,1,0,0,0,3,com,9565,benign
115,91,3,30.333333333333332,4.481700979012438,1,0,0,0,3,com,3976,benign
111,81,5,16.2,4.537483380809374,1,0,9,0,2,net,1616,benign
87,51,22,2.3181818181818183,4.439267921655607,1,0,0,0,10,com,3266,benign
101,71,14,5.071428571428571,4.433111639315445,1,0,0,0,5,com,9244,benign
88,60,10,6.0,4.614888721423643,1,0,0,0,5,com,9232,benign
98,66,15,4.4,4.682319447510161,1,0,0,0,5,com,6849,benign
91,79,0,1.0,4.232072938133108,0,1,0,0,5,ua,7151,benign
105,82,6,13.666666666666666,4.60065817036536,1,0,1,0,3,com,4682,benign
148,101,28,3.607142857142857,4.883227822890972,1,0,1,0,2,net,3907,benign
133,107,0,1.0,4.089237978842483,1,0,0,0,1,org,4088,benign
92,76,1,76.0,4.4130077131284855,1,0,1,0,3,com,8976,benign
89,57,15,3.8,4.761270718337739,1,0,0,0,5,com,6849,benign
180,134,8,16.75,4.367819381847413,1,0,0,0,6,com,4907,benign
121,99,0,1.0,4.251173822216208,1,0,0,0,3,com,6411,benign
83,63,4,15.75,4.3801720842684375,1,0,0,0,6,com,8585,benign
110,89,1,89.0,4.3464208145232694,1,0,0,0,3,com,6605,benign
370,143,118,1.2118644067796611,4.339829024790012,1,0,1,0,0,com,8023,benign
176,60,61,0.9836065573770492,4.106341700380159,1,0,0,0,4,com,8521,benign
155,87,43,2.0232558139534884,5.008792492558713,1,0,3,0,0,ru,5840,benign
98,74,6,12.333333333333334,5.0008835388251995,1,0,2,0,5,com,11625,benign
99,84,0,1.0,4.213231456202815,1,0,0,0,5,com,9307,benign
347,116,113,1.0265486725663717,3.5021382423905605,1,0,0,0,4,net,3217,benign
87,69,2,34.5,4.223694502090509,1,0,2,0,2,com,5894,benign
147,112,7,16.0,4.856482012647461,1,0,1,0,1,com,3922,benign
96,67,12,5.583333333333333,4.537448439523368,1,0,0,0,5,com,8137,benign
87,66,6,11.0,4.401413727747323,1,0,0,0,5,com,3784,benign
93,71,8,8.875,4.60607792704457,1,0,0,0,4,net,4454,benign
141,93,29,3.206896551724138,5.0121150726360515,1,0,1,0,2,net,3907,benign
117,86,8,10.75,4.522697517045561,1,0,0,0,5,com,6056,benign
103,66,18,3.6666666666666665,4.893923985473175,0,1,2,0,3,com,6378,benign
87,55,18,3.0555555555555554,4.389100933418822,1,0,0,0,10,com,3266,benign
123,89,17,5.235294117647059,4.747519685840244,1,0,1,0,3,com,9307,benign
106,90,0,1.0,4.445660112003963,0,1,3,0,1,com,8655,benign
155,61,46,1.326086956521739,4.039030682862585,1,0,0,0,3,net,3217,benign
132,100,12,8.333333333333334,4.70901768725643,1,0,1,0,3,com,4682,benign
380,133,135,0.9851851851851852,4.183205084899968,0,1,1,0,0,com,8023,benign
91,65,10,6.5,4.556386333374709,1,0,0,0,3,com,7249,benign
108,73,16,4.5625,4.822341547069875,0,1,2,0,3,com,6378,benign
94,68,9,7.555555555555555,4.357572831517834,1,0,0,0,6,com,4907,benign
129,110,0,1.0,4.332727311058469,1,0,0,0,5,com,7173,benign
156,56,51,1.0980392156862746,4.054234355580514,1,0,0,0,4,com,8521,benign
90,75,3,25.0,4.404213413559985,1,0,0,0,8,tv,7421,benign
84,65,0,1.0,4.292512097651743,1,0,0,0,2,com,7993,benign
90,70,0,1.0,4.079459238257133,1,0,0,0,3,com,6411,benign
98,75,6,12.5,4.386892156900726,1,0,0,0,3,net.ua,6339,benign
121,95,3,31.666666666666668,4.756368659746364,1,0,4,0,2,co.id,4862,benign
133,82,33,2.484848484848485,4.952396177931136,1,0,1,0,2,net,3907,benign
148,124,1,124.0,3.993456932924876,1,0,0,0,7,ro,5771,benign
85,62,10,6.2,4.569348253856432,1,0,0,0,1,com,7131,benign
122,93,12,7.75,4.537479528364125,1,0,0,0,3,com,10018,benign
84,57,13,4.384615384615385,4.648228214873786,1,0,0,0,1,com,820,benign
93,76,0,1.0,4.110260193373923,1,0,2,0,3,com,3992,benign
97,73,6,12.166666666666666,4.413447509091062,1,0,0,0,4,com,9673,benign
100,58,15,3.8666666666666667,4.96065844022671,1,0,4,0,2,com,2482,benign
165,57,56,1.0178571428571428,4.179586918338981,1,0,0,0,4,com,8521,benign
94,60,15,4.0,4.806780943104884,0,1,1,0,1,com,7484,benign
387,121,132,0.9166666666666666,3.4722319708031004,1,0,0,0,4,net,3217,benign
138,108,7,15.428571428571429,4.823493315467896,1,0,2,0,2,net,8189,benign
93,49,31,1.5806451612903225,4.94789604853403,1,0,2,0,1,pl,8109,benign
99,76,7,10.857142857142858,4.503905706696664,1,0,0,0,3,com,6588,benign
95,69,6,11.5,4.428571885036364,1,0,0,0,3,com,10327,benign
130,100,8,12.5,4.4435300073420185,1,0,0,0,5,com,6056,benign
133,110,2,55.0,4.729407607207724,1,0,2,0,3,net,8189,benign
207,118,34,3.4705882352941178,4.593042565343146,1,0,4,0,2,com,9463,benign
103,57,32,1.78125,4.668425382520025,1,0,0,0,6,com,6017,benign
114,85,8,10.625,4.580623901423085,1,0,0,0,6,com,4907,benign
84,56,11,5.090909090909091,4.536205482323583,1,0,0,0,1,com,7035,benign
114,91,2,45.5,4.294809425709851,1,0,0,0,3,com,6411,benign
120,89,10,8.9,4.531483671375168,1,0,0,0,6,com,4907,benign
123,96,5,19.2,4.48340257328243,1,0,1,0,4,net,2525,benign
92,67,8,8.375,4.433661349322943,1,0,0,0,5,com,9232,benign
156,112,13,8.615384615384615,4.966245735741168,1,0,0,0,3,cc,4054,benign
107,81,8,10.125,4.4626975876202835,1,0,0,0,2,com,6336,benign
87,59,11,5.363636363636363,4.5035781824226655,1,0,0,0,2,com,7249,benign
135,100,12,8.333333333333334,4.657336109705322,0,1,1,0,2,com,8627,benign
113,90,6,15.0,4.588855772397247,0,1,1,0,2,com,8627,benign
140,88,28,3.142857142857143,4.850740563227111,1,0,6,0,2,com,9463,benign
119,93,6,15.5,4.48001359703335,1,0,0,0,3,net.ua,6339,benign
90,66,8,8.25,4.459521258323179,1,0,0,0,6,com,6017,benign
118,51,29,1.7586206896551724,3.7222932508793196,1,0,0,0,3,ru,4663,benign
147,48,53,0.9056603773584906,4.200252365776636,1,0,0,0,4,com,8521,benign
114,86,8,10.75,4.601745845976078,1,0,0,0,2,org,5826,benign
116,90,6,15.0,4.392877557284901,1,0,0,0,3,com,8976,benign
102,86,1,86.0,4.589976113471966,1,0,2,0,3,net,8189,benign
116,89,6,14.833333333333334,4.444520302961662,1,0,0,0,3,com,10327,benign
83,55,11,5.0,4.373987595328951,1,0,0,0,3,com,8073,benign
88,64,7,9.142857142857142,4.239928921169671,0,1,2,0,0,com,3992,benign
91,74,0,1.0,4.259867718495534,1,0,0,0,6,com,4297,benign
141,78,39,2.0,5.062399715043256,1,0,3,0,0,ru,5840,benign
104,74,10,7.4,4.549078292044338,1,0,0,0,6,com,4907,benign
94,68,10,6.8,4.534508304344954,1,0,0,0,6,com,4907,benign
108,76,14,5.428571428571429,4.694760887848111,0,1,4,0,2,com,6378,benign
87,70,0,1.0,4.081634788515058,1,0,0,0,1,org,4088,benign
120,86,9,9.555555555555555,4.660767718907518,1,0,1,0,4,net,2525,benign
100,77,4,19.25,4.558543743365809,1,0,0,0,4,org,11125,benign
91,62,14,4.428571428571429,4.549441998806033,1,0,0,0,5,com,9244,benign
124,104,0,1.0,4.307124153835449,1,0,0,0,3,com,6411,benign
88,67,4,16.75,4.395534926105689,1,0,0,0,6,com,8585,benign
105,79,6,13.166666666666666,4.451058396821817,1,0,0,0,5,com,6864,benign
224,109,61,1.7868852459016393,4.799762255118757,0,1,2,0,0,com,8023,benign
352,135,114,1.1842105263157894,4.361601376141106,1,0,1,0,0,com,8023,benign
105,79,8,9.875,4.622998852107628,1,0,0,0,6,com,4907,benign
168,90,38,2.3684210526315788,4.918779273498382,1,0,0,0,1,com,3922,benign
368,113,128,0.8828125,3.5193200365697286,1,0,0,0,4,net,3217,benign
111,83,8,10.375,4.714574709267881,1,0,0,0,7,com,8765,benign
92,74,2,37.0,4.307059437926816,1,0,0,0,1,is,760,benign
253,112,71,1.5774647887323943,4.566406254503388,1,0,1,0,0,com,8023,benign
